N,T1,T2,alt,dp1,dp1_dot,dp2,dp2_dot,dy1,dy1_dot,dy2,dy2_dot,family,iters,lands,margin,outcome,p,phi,plant,pos_err,psi,q,r,rate_deg,sample,theta,tilt_deg,u,v,v_horiz,v_vert,w,wall,x_E,y_E,y_eng
52,19081.050634905696,12866.224575042725,799.7620637528598,0.05198802798986435,-11.594555202126504,1.6911386623978615,-1.4899989455938343,3.9005952961742887,9.140560680627825,5.331822495907546,9.292717328667642,thrust_eff,59,True,0.6013257980055781,land,-17.994406772777438,15.998186031356454,eta50_y1.5,0.01391919959497267,37.08429075777531,-23.749847197905183,-3.0379259027540684,0.5216864902528979,45,-2.2222393192350864,0.7642922401729733,-15.98290994297713,11.85819947719574,0.009062065913090686,1.8039773940167343,21.403004115447402,14.99610424041748,-471.0494013503194,-685.2972317487001,1.5
70,8467.699465453625,2586.166039481759,1376.2668575160205,-3.9170958884060387,1.4775460928678523,-2.0758744664490227,8.156475922465326,-0.6358196027576923,-7.725656211376191,-4.861697126179934,-8.725565251708032,thrust_eff,167,True,0.60090693174169,land,0.05722087807953358,-7.904317602515221,eta50_y1.5,0.0011693153916373404,-33.124492317438126,24.884991766884923,22.374007292091846,0.026670902304014442,46,14.35088012367487,0.0629070014894087,7.644811156205833,-4.010262742638588,0.0005812225671583856,1.80272079522507,10.206608666107059,32.37286567687988,484.2108367010951,698.6426901072264,1.5
33,14006.549485772848,20371.15837879479,323.4408460557461,3.0634082928299913,-4.8208383321762085,-4.675788816064597,-8.933634477853776,-4.007409978657962,-5.46426285803318,0.3343522623181343,-1.211598283052444,thrust_eff,68,True,0.6058424055404668,land,22.287965659052134,0.19678305834531784,eta50_y1.5,0.07942045421112832,-6.892537176609039,8.77330880612135,6.41008079983294,0.5453215283142447,47,9.255319787189364,2.753529430547745,-21.16683675441891,-7.752389386296272,0.027669706299441862,1.8175272166214003,1.2934633996337652,9.658003330230713,285.99435836076736,-265.13244677335024,1.5
40,10162.806783765554,19396.4599262923,497.69298899918795,-2.1214206553995614,12.77017784714699,5.171982463449241,0.6330596655607224,-3.884344976395369,-7.505317836999894,-3.9172958694398408,5.240563005208969,gimbal,52,True,0.6009038456772084,land,1.0592379607260227,23.135294672101736,gimbal_slow_y0.25,0.00023358657077793876,16.955235451459885,19.0353250131011,4.51172012835741,0.053305779893833144,0,15.783858671784401,0.013497017300009932,-0.22914819419384003,10.81572874635458,0.00015176303905765939,1.8027115370316253,25.123582079075277,15.09241795539856,-113.55709210038185,-417.47618559747934,0.25
60,22003.51373590529,9733.150017410517,988.4210484102368,5.99024210125208,-3.1153085768222812,-4.784041263163091,-7.2134568303823485,0.5851454548537731,9.803853964805604,3.262239608913661,-5.569043809175492,gimbal,69,False,inf,no_recovery,-17.38814590498805,-3.1025650445371866,gimbal_slow_y0.25,nan,-12.838575467467308,-20.21931642666459,-20.723187271505594,nan,1,-3.6693564616143703,nan,-21.430216832086444,-3.7398790642619133,nan,nan,5.3820998733863235,29.14991021156311,154.83968183398247,404.02188654989004,0.25
68,16958.004743754864,7296.555628404021,1198.2591574080288,2.978590093553067,-9.72909208238125,1.5873269028961658,-0.2570648968219764,-0.4775525741279125,-6.135135957598687,2.3915318995714197,11.910821118950846,gimbal,56,False,inf,no_recovery,23.286500992253423,-18.562558572739363,gimbal_slow_y0.25,nan,23.027891218662262,9.954748721793294,13.530180463567376,nan,2,10.701672872528434,nan,-15.172692481428385,1.0465024933218956,nan,nan,17.241653374396265,31.625914096832275,-874.2735872045159,883.9110676199198,0.25
54,4204.81905259192,4797.610537484288,850.7191375829279,4.126091245561839,-12.605506896972658,-0.024181567132472992,5.2013723105192184,-2.490366127341986,-1.4327234566211704,-4.9621393382549295,0.23548960983753275,gimbal,87,True,0.6009057010415153,land,-20.647471072152257,0.8441607933491468,gimbal_slow_y0.25,0.00025499379258128887,-34.995635598897934,-0.3377179615199566,20.728640956804156,0.13381198213285844,3,-14.346344117075205,0.013697514494883722,-11.49883943144232,4.664905361831188,0.00011995380226417291,1.802717103124546,21.882743866182864,34.09265923500061,-574.27844312042,-638.3940210565925,0.25
70,9279.889734685421,12311.157532930374,1335.8260614797473,1.1375099010765553,-6.949786081910134,3.3441967405378827,12.196765601634983,2.4102219007909307,12.270349618792537,-1.466168325394392,-10.156986898183824,gimbal,52,False,inf,no_recovery,13.973918743431568,16.54871804639697,gimbal_slow_y0.25,nan,4.796457514166832,16.559293726459146,-13.572303391993046,nan,4,21.38028289191425,nan,-16.35405260603875,-2.7245056852698326,nan,nan,0.7419531503692269,28.013137102127075,421.82103730738163,-211.18331775069237,0.25
54,17641.272818371654,21955.000400319695,846.3124645873904,-3.5066860467195515,9.895026728510857,-3.705516859889031,-4.705873757600784,-5.146929647773505,-13.55720934569836,0.4362938292324543,7.8035127460956595,gimbal,67,True,0.6009056001928048,land,-5.445306934416294,-8.822443941608071,gimbal_slow_y0.25,0.00022895829915730803,-5.016655921936035,-16.058918880298734,11.03414474055171,0.0031158830783849347,5,-9.26425433717668,0.013549116669054659,-5.304377232678235,6.910327546298504,0.00017620246577542323,1.8027168005784144,14.29491647426039,23.50652050971985,-435.0036319345236,197.83199205994606,0.25
70,14520.575602725148,5378.0021169781685,1307.123094983399,0.27645403146743774,-11.119725215435029,-0.8253758959472179,6.240275117754937,3.6524765118956575,5.7200370222330115,-2.8523608110845093,-0.41438388526439596,gimbal,115,True,0.6009219350674185,land,19.4983568508178,3.1394968274980783,gimbal_slow_y0.25,4.0116381966190604e-05,-38.38335685431957,-12.733014021068811,0.04782923497259617,0.004367459652707436,6,-16.876669647172093,0.0022931721988639444,3.9830109756439924,-5.989520765841007,2.7337998131927898e-05,1.8027658052022555,18.659298038110137,45.92631149291992,-290.6549245119095,-773.7383767962456,0.25
49,2285.554897338152,15015.834709480405,731.1393471434712,-4.098394419997931,1.0009581327438362,1.2072964310646057,-12.912024459242822,-0.9048121422529221,-4.420763602852823,2.006873432546855,3.232366588711738,gimbal,74,False,inf,no_recovery,-12.44984338991344,-20.607367157936096,gimbal_slow_y0.25,nan,31.727617532014847,14.014665596187115,-24.460890935733914,nan,7,3.9930856321007013,nan,-7.936095725744963,10.063878424465656,nan,nan,-3.1085507441312075,22.43944549560547,333.69882702827454,760.2762892842293,0.25
59,19516.698845028877,7821.979699507356,967.508049774915,3.264479711651803,-5.300500372052193,4.044515512883664,13.182934033870698,-3.5450778454542164,-9.389194643497468,-3.481463715434075,10.343797928094865,gimbal,45,False,inf,no_recovery,-15.21609527990222,12.692097760736942,gimbal_slow_y0.25,nan,8.269709944725037,3.957620682194829,-9.255016315728426,nan,8,22.347297053784132,nan,-5.585936717689037,1.798314280807972,nan,nan,4.737090131267905,21.64287281036377,471.22273575514555,-300.83838533610106,0.25
36,7399.539191350341,17470.610119700432,392.0475115068257,-1.0867459885776043,7.783436331152917,-4.409665647894145,-5.463472491502763,0.9856147393584251,7.976211816072464,4.326583430171014,-7.750403183698655,gimbal,207,False,inf,no_recovery,3.4200028516352177,-11.214226437732577,gimbal_slow_y0.25,nan,-1.6045240312814713,-3.6525333765894175,16.089957766234875,nan,9,-9.462198801338673,nan,-20.4615121986717,-6.710773028433323,nan,nan,26.282374707981944,26.13900923728943,-486.23476792126894,287.48688865453005,0.25
44,20088.264473229647,20031.669628173113,593.4374363161623,-5.279653362929822,11.17626344561577,5.966741278767587,3.250460931658747,1.9728581383824348,14.042605224251748,-0.30834710597991943,-5.3068831980228435,gimbal,65,False,inf,no_recovery,-2.941662259399891,19.179206155240536,gimbal_slow_y0.25,nan,11.072327867150307,6.6392626613378525,24.41891273483634,nan,10,15.585818188264966,nan,-24.442740376107395,-11.765271909534931,nan,nan,13.392282076179981,16.99269413948059,-737.3139364644885,-109.8113302141428,0.25
67,12083.014342263341,10402.486947104335,1170.0935543514788,1.6015420518815517,-1.059089487791061,-5.581152733415366,-10.052288398146631,-5.469807296991349,-11.841188183426858,0.7782850563526154,5.425271290540696,gimbal,36,False,inf,no_recovery,16.288050450384617,-5.3985032718628645,gimbal_slow_y0.25,nan,-18.821513801813126,-7.6279195956885815,-0.004228018224239349,nan,11,-2.702246094122529,nan,-1.6032403381541371,3.9160591140389442,nan,nan,2.1584943532943726,21.78532385826111,780.4465698078275,96.35688029229641,0.25
41,15082.904444560409,12533.8377764076,529.6144155785441,-2.2910770252346997,5.239238181710245,-2.653113383799792,10.653639256954193,-2.0796789228916173,-3.318467080593109,-5.25277091190219,13.438058701157573,gimbal,51,True,0.600915126397429,land,6.484492821618915,9.932210156694055,gimbal_slow_y0.25,0.0005058916751352276,-21.18575006723404,-22.763089137151837,-16.08455046080053,0.35935764455695535,12,-21.056553721427917,0.02659818930493048,-12.70491807255894,7.65928403288126,0.0005989539418013623,1.8027453791922867,9.782611541450024,14.703556776046753,17.96543262898922,-529.9220385029912,0.25
64,6958.481907248497,2876.557444781065,1104.6725807711482,4.613372068852187,-7.720361396670342,2.285771884024144,-3.043162089586259,5.38985724002123,1.0040015280246735,4.782468158751727,-11.745082649588586,gimbal,169,True,0.6009091841510202,land,-24.482710333541036,-14.705765619874,gimbal_slow_y0.25,8.383497008032234e-06,28.94498459994793,22.360368678346276,9.247989533469081,0.008857689073121356,13,8.171443361788988,0.0005868989791424045,8.750364207662642,-0.47187573462724686,1.0518514618832433e-05,1.8027275524530606,21.236949309706688,53.57946491241455,-32.90225900709629,516.5766773745418,0.25
50,18106.11516289413,8277.18818306923,750.3649826161563,3.8999166190624246,13.89514016211033,-1.5887618958950043,-13.892820185422899,-1.4745317995548248,4.923044818639756,-4.231898970901967,-9.871623972058298,gimbal,72,False,inf,no_recovery,11.586870765313506,-0.7801487110555172,gimbal_slow_y0.25,nan,33.083522245287895,24.12891718558967,18.782622553408146,nan,14,-19.210247695446014,nan,-18.34437631070614,0.020373724400997162,nan,nan,2.3166156066581607,20.81882119178772,-85.60845404863358,-468.3957528322935,0.25
70,8837.138950526714,18557.09475018084,1292.4943829886615,-0.08088886365294456,-1.9903258770704273,1.9566821940243244,7.061109638214113,3.085504241287709,-7.010752129554749,3.576835535466672,8.175132510066035,gimbal,46,False,inf,no_recovery,-20.161069789901376,23.913535056635737,gimbal_slow_y0.25,nan,-37.044542133808136,-24.5074478443712,-5.6954012252390385,nan,15,6.300374586135149,nan,-3.1782699655741453,-7.9269459173083305,nan,nan,11.74571533780545,24.86353373527527,70.72771936655045,455.0502944737673,0.25
58,3722.45076097548,15945.423320233822,952.0754747092724,-3.0923576764762406,-10.404054397344591,-5.176347501575948,14.015743812918664,-3.356192976236344,10.798561933636666,2.7573086880147466,-1.908051931858063,gimbal,223,True,0.600909901638529,land,14.261951297521591,8.306300174444914,gimbal_slow_y0.25,0.00020966390441711684,6.933351531624794,7.818869594484568,9.85498265363276,0.02435161468597416,16,-0.8313084486871958,0.013381088717783462,1.5753481350839138,11.273486696183681,0.00020988514986481317,1.802729704915587,11.229760381393135,65.00103378295898,-677.5749357417226,31.314956210553646,0.25
66,16491.62846416235,13384.36780795455,1154.6588566154242,-1.8029494509100914,-13.730523875355722,3.712870929390193,-9.099068087339402,-5.650247856974603,11.450528115034103,-4.502473790198565,-13.864530444145204,gimbal,77,False,inf,no_recovery,-17.096293810755014,-22.24054210819304,gimbal_slow_y0.25,nan,-15.121857300400734,-5.32616819255054,5.67792053334415,nan,17,24.218330066651106,nan,6.616405374370515,6.250409714877605,nan,nan,-4.755151043646038,29.116889238357544,-545.9728030487895,-246.3455893099308,0.25
45,5522.727333828807,3093.3455272763968,612.9319604486227,5.484007682651282,1.827522334456443,-3.348618641495705,2.404466915130616,1.790036402642727,-12.640269184112551,5.531987797468902,11.267619752883913,gimbal,39,False,inf,no_recovery,2.321495395153761,1.6223049722611904,gimbal_slow_y0.25,nan,14.754894375801086,5.802329024299979,-18.763709580525756,nan,18,-11.3084452226758,nan,-15.095227821730077,-2.068982385098934,nan,nan,18.817385730333626,13.409915447235107,531.0162188485265,232.99423679709435,0.25
64,21497.518742457032,21039.08783785999,1090.0458767078817,-4.791347779333592,-6.274748289585114,-0.4172833487391472,-2.10543255507946,5.941839180886746,-0.49468906223773956,-1.057866744697094,3.980822691321375,gimbal,104,True,0.6009161732678882,land,23.7706093583256,-6.4879137091338634,gimbal_slow_y0.25,1.3976174252873086e-05,25.242909938097,15.276440512388945,-9.8252447322011,0.006226014115046957,19,-18.747643055394292,0.0007916648860636262,0.5307234497740865,-10.349927388131618,9.587506454179853e-06,1.8027485198036646,27.729556863196194,40.86931085586548,280.9372913092375,-729.7925865277648,0.25
42,10646.710216850042,10778.647105842829,548.8421901129186,2.471988033503295,10.570043706893923,0.034464966505765915,9.791495499014857,-1.5183577984571457,2.0207207232713706,0.02798793464899063,-6.802321234345437,gimbal,88,False,4.138989567237934,gate_miss,-7.396114384755492,17.314655287191272,gimbal_slow_y0.25,0.8923621919282718,-24.865851923823357,-14.214340411126614,15.489163529127836,5.19143373601422,20,5.839296290650964,24.833937403427605,-22.05243453849107,5.51817112416029,0.395670237405795,5.690657096705896,3.8639602782204747,19.271905660629272,-237.94797845184803,716.3303816691041,0.25
62,6177.008340954781,16554.370265230536,1042.0048664323986,-5.793223444372416,-11.794749274849893,4.414042465388776,-8.285219353437425,0.012130346149206161,-10.313166484236719,-2.4872749820351605,13.78329770565033,gimbal,60,False,inf,no_recovery,18.343815207481384,-19.84742465429008,gimbal_slow_y0.25,nan,-11.65540099143982,-17.93122491799295,23.252798849716783,nan,21,19.70515246503055,nan,-13.175181718543172,-7.175866641104221,nan,nan,8.263338612392545,25.577569723129272,-375.2097599208355,-167.23687034100294,0.25
38,15842.30575285852,6287.899955958128,448.7060288898647,1.9273260310292244,0.32592742145061493,-4.051823113113643,1.362048482894897,-4.448021080344916,8.803064140677453,1.6417832896113396,-11.426308250427248,gimbal,53,True,0.6009055302604294,land,-0.2939101308584213,5.480260215699673,gimbal_slow_y0.25,0.0007549013715646677,18.155499920248985,18.212101934477687,-1.9639768172055483,0.07201010901253391,22,-7.613111799582839,0.04697336365821451,9.085378218442202,2.2678024247288704,0.0006614379180708918,1.802716590781288,23.843554133549333,14.331380128860474,362.0834983885288,153.88545412570238,0.25
70,11262.077687457204,19178.424126654863,1252.1139211952686,-2.805014748126269,-4.1754696607589725,-1.2175333611667156,-1.3443181961774826,-0.28299036249518394,6.525795972347261,-3.1675472594797616,-3.92156974375248,gimbal,65,True,0.6009041963060572,land,-22.625314304605126,-10.442076995968819,gimbal_slow_y0.25,5.8429974429896756e-05,21.84717185795307,2.8785199858248234,-17.24997879937291,0.005421404303640692,23,-12.671249452978373,0.0032931564358613208,-23.4277231618762,9.026042349636555,3.698971173372964e-05,1.8027125889181714,14.966629328206182,28.381552934646606,668.3573937043548,-583.9006215333939,0.25
46,20887.109567672014,8883.857448622584,659.357175976038,4.938791267573834,8.908460390567782,0.8268233835697174,8.808842691779137,4.157156791538001,-5.3517663180828094,4.012674149125815,6.953092440962791,gimbal,66,False,inf,no_recovery,9.324513142928481,15.020654210820794,gimbal_slow_y0.25,nan,-28.356718868017197,-1.6210824251174927,7.289283536374569,nan,24,0.5807468667626381,nan,-2.4830070044845343,-4.967797972261906,nan,nan,-0.39102100394666195,18.04073166847229,-627.03961674124,570.4385608434677,0.25
56,18756.38127744198,21657.91748225689,904.5718442648649,-4.328975021839143,-0.38411343991756475,2.6545948460698137,4.44722399711609,-2.6764840297400956,0.023356112837792153,1.1858127526938915,-8.221229651570322,gimbal,83,True,0.6009112354590979,land,21.358046540990472,21.519875014200807,gimbal_slow_y0.25,0.00038855961490913047,-31.139118149876595,-12.098441226407886,-23.284014873206615,0.11020209539127075,25,12.376862904056907,0.023194918836449075,-18.62473097164184,8.500842489302158,0.00028854110504394746,1.8027337063772937,24.764045793563128,27.822669744491577,808.309336937964,818.8698275014758,0.25
52,3107.409017831087,3709.8974922299385,797.3275779746473,3.683191169053317,4.114262133836746,5.585564240813256,-3.6490524262189865,-4.59165207669139,13.054928076267245,-5.711658261716367,-1.6142494082450867,gimbal,124,True,0.6009064798105561,land,6.063948106020689,-13.933713687583804,gimbal_slow_y0.25,0.00011056262664758762,-8.853617534041405,-21.57264780253172,-7.306718220934272,0.04299990159043509,26,17.434905841946602,0.006447043911502508,5.136885060928762,3.2678714767098427,7.550494845603635e-05,1.8027194394316683,16.108712535351515,32.89350080490112,214.57818634808064,-355.9505570679903,0.25
70,13720.793740227818,13995.814334228635,1389.4120841287076,-1.3169618099927902,-8.84533036351204,-5.974082853645087,11.454592546820642,2.968246679753066,-10.979634565114976,5.241348333656789,1.946245944499971,gimbal,376,True,0.6009135764304246,land,-13.164149317890406,12.260671891272068,gimbal_slow_y0.25,0.00050116385015113,0.9375230967998505,20.412887912243605,17.269033519551158,0.022410196234034566,27,-5.344391521066427,0.03137887745877104,-9.22815767582506,-11.09804130345583,0.0004492463599784308,1.8027407292912738,-1.5330077074468136,115.83529233932495,-173.34999851882458,342.49613396823406,0.25
59,2671.837640181184,18876.00056000054,973.1973187066615,0.47692645713686943,12.220154303312302,0.25544169545173645,9.956009459495547,5.689844772219659,-13.303698509931566,3.1001516617834577,-0.8097667604684826,gimbal,63,True,0.6009468064669807,land,2.885085204616189,-16.85018353164196,gimbal_slow_y0.25,0.0011677936140403488,-35.16736388206482,0.7152560167014599,-1.079121744260192,0.16599992399888905,28,-6.3109904527664185,0.07237942110235833,-22.320041181519628,7.456474095582962,0.0011808704329206805,1.8028404194009422,-0.2812654413282871,23.436149835586548,-221.43944464623928,-851.6629977151752,0.25
70,7667.845822274685,16263.978219032288,1320.8039803430438,3.4887086413800725,3.7501761585474007,-3.123201940208674,2.943065509200096,-5.960745222866536,2.691511854529381,2.472318872809411,10.735723543167115,gimbal,36,False,inf,no_recovery,-6.440261844545603,-1.3039301615208387,gimbal_slow_y0.25,nan,5.053958967328072,-16.96453015320003,8.369737397879362,nan,29,0.8395515847951174,nan,-14.280708692967892,-9.306472107768059,nan,nan,22.92215509340167,23.241678476333618,823.8788226619363,-435.16490310430527,0.25
49,19902.97653608024,6620.287395492196,728.1649900600314,-1.167203150689602,-8.483002254366877,3.514535777270795,-10.753876706957818,1.5731524676084518,-0.28097048699855875,-1.6273822635412216,-7.252800250053407,gimbal,54,True,0.6009345842606518,land,24.33147905394435,24.850782565772533,gimbal_slow_y0.25,0.00308436195432679,-4.834990352392197,15.658260276541114,-17.158270068466663,0.16281803208375645,30,-13.736859941855073,0.21088624194884026,5.807360270991921,5.249503701925278,0.0037551651541761826,1.8028037527819554,7.599622253328562,16.5701105594635,-809.0183487161994,448.5162153840065,0.25
41,12328.61633643508,4039.5003389567137,517.0461701229215,-5.972278933972121,-12.269579207897188,-5.045464541763068,13.037693381309513,1.4353925585746765,-6.33327392935753,5.644176810979844,-4.914961874485016,gimbal,68,True,0.633333691993009,land,-19.164160266518593,-7.107778592035174,gimbal_slow_y0.25,0.02825021232667944,12.87695199251175,-19.4144144654274,-23.582859430462122,2.1599384800877073,31,11.312683206051588,3.8000021519580542,1.858876501210034,1.2265525460243225,0.13194218614986714,1.8220527957592847,-1.1655322145670652,16.34420132637024,-667.6656553521752,-173.7202288582921,0.25
64,20453.08298267424,13703.275879770517,1110.8983116224408,2.151105388998986,0.8025150060653683,4.6860604137182245,-6.116278070211411,-3.010476373136044,5.157540428638459,-5.174055755138398,5.922892248630525,gimbal,71,True,0.6009217752897085,land,12.19823881983757,18.35113186389208,gimbal_slow_y0.25,1.0740953797361445e-05,-16.992389634251595,19.841753039509058,1.1210182681679726,0.009058570052344837,32,-24.20846540480852,0.0005406697981306205,-10.333694037981331,-8.40791268646717,6.662586123721889e-06,1.8027653258691254,16.218497479334474,27.524675607681274,624.6551832184196,187.17453461140394,0.25
44,7323.295364901423,11725.070190280676,591.0008524544537,-2.960675653070212,-3.695807245373727,2.083216018974782,5.592300090193749,-1.1639256700873375,10.113722142577174,0.7010002322494984,13.04267325103283,gimbal,35,False,inf,no_recovery,14.869837975129485,-22.763466089963913,gimbal_slow_y0.25,nan,-22.990580424666405,10.56281286291778,17.165024438872933,nan,33,-5.84132862277329,nan,-4.008644060231745,-3.1731102615594864,nan,nan,24.100425692275167,13.283344268798828,370.1887182891369,-650.1487199217081,0.25
67,15328.511490523815,21357.640474662185,1183.2366828806698,5.1390844881534585,8.427040323615074,-1.6955501921474934,-13.055064412951472,3.302222192287446,-8.601698049902918,-1.1714860908687115,-12.260209634900095,gimbal,52,False,inf,no_recovery,-3.1803651247173548,2.5619360152632,gimbal_slow_y0.25,nan,27.11550161242485,-9.549534833058715,-8.375059487298131,nan,34,18.7386489007622,nan,-17.517072982154787,11.004933714866638,nan,nan,6.421322027221322,25.183884143829346,-355.23930564522743,663.4941514581442,0.25
47,22328.18064287305,5974.281185418367,681.5406174398959,-1.6187670081853867,-14.376739025115969,-5.753404028713704,11.998793148994448,-4.796805549412967,0.6960002213716514,2.1289556957781324,4.729144656658175,gimbal,70,True,0.6009112342226604,land,20.40802938863635,-9.403406688943505,gimbal_slow_y0.25,0.0008611980666151091,18.782985135912895,-7.016806863248348,-3.6386726424098015,0.051833511038643545,35,7.61060263030231,0.05212736941120231,-8.964815214276314,-0.3004319965839386,0.0006672771737637176,1.802733702667981,10.821943660266697,20.03286576271057,-267.5803665071726,-312.59431801736355,0.25
69,10448.555554822087,15603.003060147166,1223.8208175636828,5.250706840306521,2.4719795107841485,5.386153366416694,-5.298918002843857,2.6694799549877652,-2.220219996571542,-2.783828850835562,-5.975224292278291,gimbal,69,True,0.600920876541896,land,-10.174246225506067,14.395353477448225,gimbal_slow_y0.25,3.813306243560214e-06,-11.035020649433136,7.248849701136351,21.803731378167868,0.002704222080771507,36,-19.712906843051314,0.00024392945208735563,4.870471702888608,8.208291605114937,3.330406649379441e-06,1.802762629625688,20.21365210134536,29.0834743976593,226.25607512891293,326.04876793920994,0.25
61,5403.085619807243,18227.33062312007,1020.9001062437892,2.2621733285486707,9.922508856654169,-2.493943423032761,-12.297469970583919,-2.9401854760944848,12.832846158742907,-3.6561961323022847,12.29233386218548,gimbal,46,False,inf,no_recovery,5.1113075111061335,4.953426448628306,gimbal_slow_y0.25,nan,21.224123015999794,-21.959716035053134,-12.694247951731086,nan,37,12.681209482252598,nan,-6.471205148845911,-11.556108087301254,nan,nan,3.1978269638493657,19.990736722946167,-523.8115472719073,749.6201729401946,0.25
70,12913.448968604207,20706.54801517725,1360.8512761071324,4.115590743720532,14.205173403024677,0.9574084393680096,7.338603901863099,-0.07800287380814552,8.116343691945076,1.0841007828712463,0.7363070100545883,gimbal,150,True,0.6009140273444409,land,-0.9082040283828974,-12.894184421747923,gimbal_slow_y0.25,5.267106818646189e-05,-31.766144409775734,13.112109247595072,-21.796930627897382,0.025826226996765518,38,-12.368333665654063,0.0023910525990370655,-2.7622711891308427,-6.155288457870483,1.4408122107800608e-05,1.8027420820333226,3.7139815045520663,51.97861385345459,-727.8689162805676,-547.6094149053097,0.25
53,4552.1855445206165,11069.18113000691,819.2416103556752,-0.24753614142537117,-2.302116876840591,-1.3224677368998528,-0.5086506307125092,4.456032279878856,-10.542814376950265,-0.054410845041275024,-2.8819815784692775,gimbal,89,True,0.6009098417917312,land,17.343730991706252,11.637756181880832,gimbal_slow_y0.25,0.00013197155986971286,38.420665860176086,-13.63709643483162,3.6334919277578592,0.009014840746552826,39,24.470649799332023,0.007931663560805925,-23.14298482146114,1.9755033105611801,0.000104651992343973,1.8027295253751936,27.321643638424575,25.902596950531006,686.6198373958468,561.0714890062809,0.25
55,17988.634710907936,13044.72309269011,883.7359686382115,1.1039853170514107,5.800206854939461,-3.9256780296564107,0.3854255765676502,0.3695538081228733,-4.6726256847381595,4.581388045102359,-10.6684232711792,gimbal,80,True,0.6009043208744721,land,8.321040868759155,-3.6959747318178415,gimbal_slow_y0.25,3.733950038345426e-05,1.5673728287220001,-4.3582511600106955,12.650777958333492,0.002126224786344372,40,5.335206165909767,0.0023242594274401956,9.91148826200515,10.256081745028496,3.334554756124624e-05,1.8027129626234164,19.698567460291088,26.347832679748535,97.28994369506836,-64.21820428222418,0.25
34,9587.107338532805,3395.9358030557632,342.6500369794667,-3.235524538904429,-10.095337638258936,4.307689402252437,-7.967776939272881,-4.18439406529069,6.761926764249804,-5.6114456467330465,7.397336554527286,gimbal,134,False,4.923227625498421,gate_miss,-23.230120167136192,20.993900205940008,gimbal_slow_y0.25,0.5243810550228736,-8.231330439448357,3.247325448319316,-12.065462488681078,5.0059472765158475,41,-17.43903672322631,29.539365752990527,-14.006765787489712,-5.425612986087799,0.36238587904096486,6.546762812332288,-4.131659862585366,22.11254072189331,-84.09505784511566,77.56969425827265,0.25
70,16149.521132409573,7521.703257411718,1238.4309377521276,-5.455043926835061,11.545185068249705,-3.5042988695204262,-4.3462434142827995,2.474756721407176,3.510852652788163,3.560406558215619,14.185972005128864,gimbal,40,False,inf,no_recovery,9.56645030528307,6.989066489040852,gimbal_slow_y0.25,nan,-14.715143963694572,4.948598751798272,-22.403876250609756,nan,42,3.6655712872743607,nan,-4.478238048031926,5.707261651754379,nan,nan,26.706341959536076,24.1606285572052,-24.30139370262623,-6.207999587059021,0.25
46,6524.3772833794355,17812.882407531142,662.3294349759817,1.820191640406847,-1.4262533515691764,3.121754430234433,11.14982976615429,-4.988782826811076,-1.1983089566230767,-4.4057151451706895,-10.918401235342028,gimbal,51,False,inf,no_recovery,-21.203854121267796,-17.64662633650005,gimbal_slow_y0.25,nan,15.080889016389847,-6.181424157693982,3.06922416202724,nan,43,-15.794224198907614,nan,-17.18566594645381,-9.78327302634716,nan,nan,4.903366833925247,16.02823829650879,37.55262605845928,19.559338688850403,0.25
61,21234.473910704255,5085.463097020984,1036.3176955841482,-2.4430787265300755,4.87515204548836,0.6126603484153748,-11.357429605722428,-2.3673297800123696,-14.242131105065347,2.8784747086465368,-4.306586953997613,gimbal,185,True,0.6009198398157939,land,-6.010510446503758,22.48572283424437,gimbal_slow_y0.25,0.0014807756172060301,24.906672835350037,-14.871232490986586,18.341999035328627,0.11248344818194972,44,-10.698758391663432,0.09157078101617173,2.8775006905198097,-1.5166106075048447,0.001279501477330572,1.8027595194473818,-3.7157439962029457,55.50635027885437,739.3274607136846,-479.0521977469325,0.25
52,19081.050634905696,12866.224575042725,799.7620637528598,0.05198802798986435,-11.594555202126504,1.6911386623978615,-1.4899989455938343,3.9005952961742887,9.140560680627825,5.331822495907546,9.292717328667642,gimbal,50,False,inf,no_recovery,-17.994406772777438,15.998186031356454,gimbal_slow_y0.25,nan,37.08429075777531,-23.749847197905183,-3.0379259027540684,nan,45,-2.2222393192350864,nan,-15.98290994297713,11.85819947719574,nan,nan,21.403004115447402,20.063050270080566,-471.0494013503194,-685.2972317487001,0.25
70,8467.699465453625,2586.166039481759,1376.2668575160205,-3.9170958884060387,1.4775460928678523,-2.0758744664490227,8.156475922465326,-0.6358196027576923,-7.725656211376191,-4.861697126179934,-8.725565251708032,gimbal,47,False,inf,no_recovery,0.05722087807953358,-7.904317602515221,gimbal_slow_y0.25,nan,-33.124492317438126,24.884991766884923,22.374007292091846,nan,46,14.35088012367487,nan,7.644811156205833,-4.010262742638588,nan,nan,10.206608666107059,24.737188816070557,484.2108367010951,698.6426901072264,0.25
33,14006.549485772848,20371.15837879479,323.4408460557461,3.0634082928299913,-4.8208383321762085,-4.675788816064597,-8.933634477853776,-4.007409978657962,-5.46426285803318,0.3343522623181343,-1.211598283052444,gimbal,47,False,inf,no_recovery,22.287965659052134,0.19678305834531784,gimbal_slow_y0.25,nan,-6.892537176609039,8.77330880612135,6.41008079983294,nan,47,9.255319787189364,nan,-21.16683675441891,-7.752389386296272,nan,nan,1.2934633996337652,11.03378701210022,285.99435836076736,-265.13244677335024,0.25
