F_auth_frac,F_authority,F_dim,F_min_support,F_origin,F_size,F_size_frac,F_sup_frac,F_vol_frac,F_volume,M_auth_frac,M_authority,M_dim,M_min_support,M_origin,M_size,M_size_frac,M_sup_frac,M_vol_frac,M_volume,applicable,category,fault,label,n_eng,n_rcs,tier,vehicle,worst_unit
,,,,,,,,,,,,,,,,,,,,False,Deep Space Probes,rcs_out,RCS thruster dead,1,0,rcs,Juno,n/a
,,,,,,,,,,,,,,,,,,,,False,Deep Space Probes,rcs_stuck_open,RCS thruster stuck open,1,0,rcs,Juno,n/a
0.5083725877106084,121.41586416598176,3,3.0486425386063662,True,208376.96165581964,0.16652474172749412,1.0,0.16652474172749412,208376.96165581964,0.5133299438238496,152.29892636564594,3,4.821404126210882,True,797248.0627842533,0.10117094429605437,0.11946612116506725,0.10117094429605437,797248.0627842533,True,Deep Space Probes,engine_out,Engine out,2,16,engine,Cassini (Cassini-Huygens),1
0.5821166995540171,139.0283501321157,3,3.0486425386063662,True,295142.0544982984,0.23586318759859168,1.0,0.23586318759859168,295142.0544982984,0.586330452250272,173.95731429188302,3,12.26473225561515,True,1521148.794002232,0.1930340970243995,0.3038990201507828,0.1930340970243995,1521148.794002232,True,Deep Space Probes,thrust_loss_85,"Thrust reduction, $\eta$=0.15",2,16,engine,Cassini (Cassini-Huygens),1
0.7541862938553041,180.1241507197615,3,3.0486425386063662,True,583409.9901147505,0.4662329134329491,1.0,0.4662329134329491,583409.9901147505,0.7566649719119247,224.49355278643634,3,26.152266757858236,True,3674960.738656077,0.4663532789058341,0.6480082953948173,0.4663532789058341,3674960.738656077,True,Deep Space Probes,thrust_loss_50,"Thrust reduction, $\eta$=0.50",2,16,engine,Cassini (Cassini-Huygens),1
1.1474882236868176,274.05740920580917,3,3.0486425386063662,True,1827675.8889627126,1.460589754993118,1.0,1.460589754993118,1827675.8889627126,1.1459111158062139,339.97828248186715,3,45.469250712884794,True,11046674.892363232,1.4018253318658012,1.1266500116469855,1.4018253318658012,11046674.892363232,True,Deep Space Probes,thrust_excess,"Thrust excess, $\eta$=1.30",2,16,engine,Cassini (Cassini-Huygens),0
1.0000130305727233,238.83554939698385,3,3.0486425386063662,True,1684427.371905394,1.3461125012878001,1.0,1.3461125012878001,1684427.371905394,0.9366569378865046,277.89504144336354,3,17.77463958959455,True,7389970.054035636,0.9377887304928756,0.4404250693966876,0.9377887304928756,7389970.054035636,True,Deep Space Probes,tvc_bias,"TVC misalignment (3°, 2°)",2,16,engine,Cassini (Cassini-Huygens),0
0.9741803367333358,232.66586416598176,3,3.0486425386063662,True,690556.840142718,0.5518594692001496,1.0,0.5518594692001496,690556.840142718,0.9258194758808912,274.6796945736906,3,15.391008266363688,True,2029829.4214719934,0.2575857740099754,0.3813627752973664,0.2575857740099754,2029829.4214719934,True,Deep Space Probes,gimbal_seized,Gimbal seizure,2,16,engine,Cassini (Cassini-Huygens),1
0.8678340390912492,207.26691870510479,3,-127.04150690372597,False,1237929.0677399884,0.9892927540754447,-41.67149978882102,0.9892927540754447,1237929.0677399884,0.8970112472365122,266.1326336710043,3,40.357919711389236,True,7412879.546937872,0.9406959498872615,1.0,0.9406959498872615,7412879.546937872,True,Deep Space Probes,valve_stuck_open,Valve stuck open (30 % floor),2,16,engine,Cassini (Cassini-Huygens),0
0.9989536432330761,238.58253333663922,3,2.350898019513866,True,1223481.642766954,0.9777470741061027,0.7711294419543651,0.9777470741061027,1223481.642766954,0.998313593858078,296.18784243957606,3,38.61011636293784,True,7580644.840666531,0.961985400409547,0.9566924320938633,0.961985400409547,7580644.840666531,True,Deep Space Probes,rcs_out,RCS thruster dead,2,16,rcs,Cassini (Cassini-Huygens),9
0.9989536432330761,238.58253333663922,3,2.3508980195138665,True,1223481.642766954,0.9777470741061027,0.7711294419543652,0.9777470741061027,1223481.642766954,0.998313593858078,296.18784243957606,3,38.61011636293784,True,7580644.840666531,0.961985400409547,0.9566924320938633,0.961985400409547,7580644.840666531,True,Deep Space Probes,rcs_stuck_open,RCS thruster stuck open,2,16,rcs,Cassini (Cassini-Huygens),8
0.8382339254785803,5.69994246787727,3,1.763626354062223,True,167.93600000000004,0.7884615384615381,1.0,0.7884615384615381,167.93600000000004,0.8453451012966079,3.4734185482464954,3,1.19371427270426,True,80.06219289600007,0.6303462321792259,0.7011675429327949,0.6303462321792259,80.06219289600007,True,Deep Space Probes,engine_out,Engine out,4,12,engine,New Horizons,1
0.8624988366567932,5.86494246787727,3,1.763626354062223,True,174.69440000000006,0.8201923076923074,1.0,0.8201923076923074,174.69440000000006,0.8685433361021169,3.568737228080851,3,1.5652304817649934,True,87.10482036480006,0.6857942973523419,0.9193898708577941,0.6857942973523419,87.10482036480006,True,Deep Space Probes,thrust_loss_85,"Thrust reduction, $\eta$=0.15",4,12,engine,New Horizons,1
0.91911696273929,6.24994246787727,3,1.763626354062223,True,190.46400000000006,0.8942307692307689,1.0,0.8942307692307689,190.46400000000006,0.9226725506483039,3.7911474810276786,3,1.6482263847420546,True,103.53761779200009,0.8151731160896128,0.9681402583622352,0.8151731160896128,103.53761779200009,True,Deep Space Probes,thrust_loss_50,"Thrust reduction, $\eta$=0.50",4,12,engine,New Horizons,1
1.0485298223564257,7.129942467877271,3,1.763626354062223,True,226.50880000000006,1.063461538461538,1.0,1.063461538461538,226.50880000000006,1.0463513846824222,4.299328525077848,3,1.7024665284865794,True,141.0982976256001,1.110896130346232,1.0,1.110896130346232,141.0982976256001,True,Deep Space Probes,thrust_excess,"Thrust excess, $\eta$=1.30",4,12,engine,New Horizons,0
1.0000003701349214,6.799944984773442,3,1.763626354062223,True,231.69423369394025,1.0878072119795115,1.0,1.0878072119795115,231.69423369394025,0.9949610080539695,4.0881718186524445,3,1.7024665284865794,True,128.48536534525107,1.011591901320462,1.0,1.011591901320462,128.48536534525107,True,Deep Space Probes,tvc_bias,"TVC misalignment (3°, 2°)",4,12,engine,New Horizons,0
,,,,,,,,,,,,,,,,,,,,False,Deep Space Probes,gimbal_seized,Gimbal seizure,4,12,engine,New Horizons,n/a
0.9514701776435741,6.469942467877272,3,0.4480263540622228,True,199.47520000000006,0.9365384615384612,0.2540370033767458,0.9365384615384612,199.47520000000006,0.9536035303889826,3.918239054140153,3,1.6815864957822435,True,112.92778775040011,0.8891038696537678,0.987735422485576,0.8891038696537678,112.92778775040011,True,Deep Space Probes,valve_stuck_open,Valve stuck open (30 % floor),4,12,engine,New Horizons,3
0.9705879864506508,6.599942467877271,3,1.763626354062223,True,204.80000000000013,0.9615384615384616,1.0,0.9615384615384616,204.80000000000013,0.9590995309214171,3.940821441098154,3,1.68751411881831,True,114.5962890240001,0.9022403258655802,0.9912172078463349,0.9022403258655802,114.5962890240001,True,Deep Space Probes,rcs_out,RCS thruster dead,4,12,rcs,New Horizons,11
0.9705879864506511,6.5999424678772725,3,0.9662930207288896,True,204.80000000000013,0.9615384615384616,0.5479012141677247,0.9615384615384616,204.80000000000013,0.9590995309214171,3.940821441098154,3,1.68751411881831,True,114.5962890240001,0.9022403258655802,0.9912172078463349,0.9022403258655802,114.5962890240001,True,Deep Space Probes,rcs_stuck_open,RCS thruster stuck open,4,12,rcs,New Horizons,10
0.9583333333333337,158.12500000000006,1,0.0,True,632.5,0.9583333333333334,nan,nan,0.0,0.9583154763441792,130.455580440466,2,13.023557780031156,True,86013.54812872256,0.9166666666666664,0.9186551556464195,nan,0.0,True,Deep Space Probes,engine_out,Engine out,24,0,engine,Europa Clipper,5
0.9645833333333331,159.15624999999997,1,0.0,True,636.625,0.9645833333333333,nan,nan,0.0,0.9645681548925521,131.30675818878683,2,13.19667350568395,True,87186.46014865967,0.9291666666666663,0.9308663852182846,nan,0.0,True,Deep Space Probes,thrust_loss_85,"Thrust reduction, $\eta$=0.15",24,0,engine,Europa Clipper,5
0.9791666666666666,161.5625,1,0.0,True,646.25,0.9791666666666666,nan,nan,0.0,0.9791577381720894,133.2928396015355,2,13.600610198873795,True,89923.2548618463,0.958333333333333,0.9593592542193027,nan,0.0,True,Deep Space Probes,thrust_loss_50,"Thrust reduction, $\eta$=0.50",24,0,engine,Europa Clipper,5
1.0125,167.0625,1,0.0,True,668.25,1.0125,nan,nan,0.0,1.012491471721862,137.8305640417924,2,14.17676448010246,True,96178.78563484435,1.0250000000000001,1.0,nan,0.0,True,Deep Space Probes,thrust_excess,"Thrust excess, $\eta$=1.30",24,0,engine,Europa Clipper,0
1.0000000953369763,165.0000157306011,2,0.0,True,1093.690879889646,1.6571073937721912,nan,nan,0.0,0.9920049605014528,135.04173324605688,3,14.17676448010246,True,4370.759279807536,0.04658021238500299,1.0,nan,4370.759279807536,True,Deep Space Probes,tvc_bias,"TVC misalignment (3°, 2°)",24,0,engine,Europa Clipper,22
,,,,,,,,,,,,,,,,,,,,False,Deep Space Probes,gimbal_seized,Gimbal seizure,24,0,engine,Europa Clipper,n/a
0.9875,162.9375,1,-8.2225,False,651.7500000000001,0.9875000000000002,nan,nan,0.0,0.9874946429032536,134.4277432659633,2,13.831431166410852,True,91487.13755509577,0.9749999999999994,0.975640893648456,nan,0.0,True,Deep Space Probes,valve_stuck_open,Valve stuck open (30 % floor),24,0,engine,Europa Clipper,17
,,,,,,,,,,,,,,,,,,,,False,Deep Space Probes,rcs_out,RCS thruster dead,24,0,rcs,Europa Clipper,n/a
,,,,,,,,,,,,,,,,,,,,False,Deep Space Probes,rcs_stuck_open,RCS thruster stuck open,24,0,rcs,Europa Clipper,n/a
,,,,,,,,,,,,,,,,,,,,False,Deep Space Probes,engine_out,Engine out,0,16,engine,Voyager 1,n/a
,,,,,,,,,,,,,,,,,,,,False,Deep Space Probes,thrust_loss_85,"Thrust reduction, $\eta$=0.15",0,16,engine,Voyager 1,n/a
,,,,,,,,,,,,,,,,,,,,False,Deep Space Probes,thrust_loss_50,"Thrust reduction, $\eta$=0.50",0,16,engine,Voyager 1,n/a
,,,,,,,,,,,,,,,,,,,,False,Deep Space Probes,thrust_excess,"Thrust excess, $\eta$=1.30",0,16,engine,Voyager 1,n/a
,,,,,,,,,,,,,,,,,,,,False,Deep Space Probes,tvc_bias,"TVC misalignment (3°, 2°)",0,16,engine,Voyager 1,n/a
,,,,,,,,,,,,,,,,,,,,False,Deep Space Probes,gimbal_seized,Gimbal seizure,0,16,engine,Voyager 1,n/a
,,,,,,,,,,,,,,,,,,,,False,Deep Space Probes,valve_stuck_open,Valve stuck open (30 % floor),0,16,engine,Voyager 1,n/a
0.9375129408559152,3.186979053292176,3,1.7588550191411632,True,100.10519891047281,0.8014795637057213,0.7133321806189671,0.8014795637057213,100.10519891047281,0.937446817405669,2.868078846066618,3,1.1805600087763244,True,74.983565787962,0.8235204362942788,0.6446210370894879,0.8235204362942788,74.983565787962,True,Deep Space Probes,rcs_out,RCS thruster dead,0,16,rcs,Voyager 1,9
0.9375129408559153,3.1869790532921765,3,1.7588550191411636,True,100.10519891047281,0.8014795637057213,0.7133321806189672,0.8014795637057213,100.10519891047281,0.937446817405669,2.868078846066618,3,1.1805600087763244,True,74.98356578796195,0.8235204362942784,0.6446210370894879,0.8235204362942784,74.98356578796195,True,Deep Space Probes,rcs_stuck_open,RCS thruster stuck open,0,16,rcs,Voyager 1,8
